commune,departemen,latitude,longitude
BOURGES,CHER,47.09461813566243,2.394323091295932
DRANCY,SEINE-SAINT-DENIS,48.93258830175304,2.4557287447705565
VEAUCHE,LOIRE,45.56586056943149,4.293265166736989
SAINT-NABORD,VOSGES,48.045654267581334,6.581372646613417
MOREZ,JURA,46.52635194555711,6.023394053440847
LANEUVEVILLE-DEVANT-NANCY,MEURTHE-ET-MOSELLE,48.65562614256856,6.227843943319756
ÉVEUX,RHONE,45.833319453930805,4.619148264726182
BUCHY,SEINE-MARITIME,49.6032885595692,1.3360760599669403
CHÂTEAUBOURG,ILLE-ET-VILAINE,48.106295909610544,-1.4051571846124802
LOUVIGNY,MOSELLE,48.94799569923901,6.173286307716069
SAINT-SAVIOL,VIENNE,46.14701858996453,0.21782463546339964
GIVRY,YONNE,47.528866953344505,3.792894581811643
PROVINS,SEINE-ET-MARNE,48.55561676032676,3.303073747755909
LE CLERJUS,VOSGES,47.9812299288093,6.2952387481917595
ANSTAING,NORD,50.604617291580325,3.1930585290035873
MARLES-LES-MINES,PAS-DE-CALAIS,50.50414272564841,2.516022310523781
CLERMONT,OISE,49.38565247510773,2.4172173533049413
SIORAC-EN-PÉRIGORD,DORDOGNE,44.81974617388262,0.9844291205482048
LILLE,NORD,50.62039250801281,3.098512492228861
VALENCE,DROME,44.92791865103668,4.8934379651436934
ANICHE,NORD,50.328738570940864,3.2528513340147915
SAINTE-COLOMBE,SEINE-ET-MARNE,48.52933649912678,3.255707734379225
RIVE-DE-GIER,LOIRE,45.52946911859811,4.625028416435134
NUITS,YONNE,47.72978454929492,4.211259448020941
LAVAVEIX-LES-MINES,CREUSE,46.07889918058951,2.0892001381781724
MARSEILLE,BOUCHES-DU-RHONE,43.3312999946381,5.3673647308427
MIGNY,INDRE,47.00644997559044,2.0314382518258394
SAINT-ROME-DE-CERNON,AVEYRON,44.01399346832848,2.967445456514811
UZERCHE,CORREZE,45.441162916776925,1.5705389878569822
CHÂTEL-CENSOIR,YONNE,47.537776176129874,3.6351399363059484
BERTRY,NORD,50.091126641761356,3.4490246701821015
HAVRE (LE ),SEINE-MARITIME,49.499901899897246,0.16155114884038216
ERSTEIN,BAS-RHIN,48.42329588376791,7.638508175326064
MONTDIDIER,SOMME,49.641782046155726,2.5638946315633726
CIVRIEUX-D'AZERGUES,RHONE,45.85913270084343,4.718426419765192
SCEAUX,YONNE,47.502929814316644,4.02133621797012
HENIN-BEAUMONT,PAS-DE-CALAIS,50.41689907349036,2.9524694012603603
COLAYRAC-SAINT-CIRQ,LOT-ET-GARONNE,44.22775354464991,0.5587892633996726
FROUARD,MEURTHE-ET-MOSELLE,48.75558751995036,6.144387716094652
BERLAIMONT,NORD,50.19821011484218,3.8089095450621646
AMBAZAC,HAUTE-VIENNE,45.953757630736845,1.4086648831919362
VINDRAC-ALAYRAC,TARN,44.067784594887314,1.8996791825563024
SAINT-VALLIER,DROME,45.185649416787065,4.814554754094828
WITTELSHEIM,HAUT-RHIN,47.78054185086425,7.2254869941766176
MARQUILLIES,NORD,50.547708305852794,2.8661809495799377
RUE,SOMME,50.27317576341521,1.675883430987881
MARCELCAVE,SOMME,49.85315465575721,2.5821966529702256
CINQ-MARS-LA-PILE,INDRE-ET-LOIRE,47.345053920099375,0.46045226113950927
ORVAL,CHER,46.726432467219766,2.4857914772608427
PRÉ-EN-PAIL,MAYENNE,48.45791108345913,-0.2043840129776381
CHANTONNAY,VENDEE,46.68999425725428,-1.054627026221549
CHANTONNAY,VENDEE,46.689789940391,-1.0545740695583585
SAINT-JULIEN-PUY-LAVÈZE,PUY-DE-DOME,45.647048412807315,2.70485350542826
MULHOUSE,HAUT-RHIN,47.742357581251945,7.343678088066526
MARQUETTE-LEZ-LILLE,NORD,50.67247143685571,3.0508477630522592
CHAUNY,AISNE,49.610497523448075,3.2225475265262298
LAISSAC,AVEYRON,44.37505385312556,2.8223118638801488
MONTIGNY-EN-OSTREVENT,NORD,50.36132361446821,3.188313413743694
SAINT-DENIS,SEINE-SAINT-DENIS,48.9186402504631,2.3497725077105045
LILLE,NORD,50.63680599916554,3.0717930006541465
COLLEVILLE,SEINE-MARITIME,49.74788128906879,0.4534814616633811
LUZY,NIEVRE,46.79434725185267,3.969128076226551
BOURG-EN-BRESSE,AIN,46.195742538156985,5.216140511660102
BUZANÇAIS,INDRE,46.88814363980543,1.4165978645194939
PORT-SAINTE-MARIE,LOT-ET-GARONNE,44.250464513464756,0.38854571663513676
RIBÉCOURT-DRESLINCOURT,OISE,49.506111816952426,2.9274203215013697
CIRY-SALSOGNE,AISNE,49.3703287659044,3.4672879456843906
LONGVIC,COTE-D'OR,47.29382365219269,5.047449224021286
BOURNEZEAU,VENDEE,46.65148884422866,-1.1776110604104557
LA CHAUMUSSE,JURA,46.60502014807209,5.961363165255046
COURBEVOIE,HAUTS-DE-SEINE,48.89814547337756,2.2481234728592834
CANNES,ALPES-MARITIMES,43.54903243011613,6.9863380602821215
BOURNONCLE-SAINT-PIERRE,HAUTE-LOIRE,45.365318540650016,3.31053930071958
ROUEN,SEINE-MARITIME,49.44918786745195,1.094233526260263
DANNEMARIE-SUR-CRÈTE,DOUBS,47.203873212893185,5.873778668862694
GARDE (LA ),VAR,43.11864738869888,6.010088274585392
FAINS-LA-FOLIE,EURE-ET-LOIR,48.22374248133702,1.6476995247988564
COUTANCES,MANCHE,49.04267183720163,-1.441506759827914
SAINT-MICHEL-DE-MAURIENNE,SAVOIE,45.216866507535514,6.471910120533974
PONTRIEUX,COTES-D'ARMOR,48.70557084799827,-3.1570661289396
LA VEUVE,MARNE,49.02154237268194,4.323629130883945
TOUËT-DE-L'ESCARÈNE,ALPES-MARITIMES,43.84703660923908,7.364668491982901
NANTERRE,HAUTS-DE-SEINE,48.899121575820246,2.2076586989866924
BOSMIE-L'AIGUILLE,HAUTE-VIENNE,45.778321831420726,1.2051075616552438
LUNEL,HERAULT,43.67958578704546,4.13115223064578
SAINT-MÉEN-LE-GRAND,ILLE-ET-VILAINE,48.18763908558839,-2.183295893564704
THONON-LES-BAINS,HAUTE-SAVOIE,46.36919304337718,6.48271854984531
BRETENIÈRE,COTE-D'OR,47.22449702609486,5.103952656207277
ALES,GARD,44.12803162650863,4.084967396108715
DRUSENHEIM,BAS-RHIN,48.765999000169586,7.947728367985739
ÉTRÉPAGNY,EURE,49.3023792255214,1.6077914089508554
MÉRENVIELLE,HAUTE-GARONNE,43.636582767915854,1.1506411700448382
ERR,PYRENEES-ORIENTALES,42.442767181042775,2.0288892500148674
LOCARN,COTES-D'ARMOR,48.3403989618022,-3.490519380665917
MACHECOUL,LOIRE-ATLANTIQUE,46.99051824728145,-1.822727898158277
LIMERAY,INDRE-ET-LOIRE,47.44995973106032,1.0495916649448762
LA FERTÉ-MILON,AISNE,49.17960194621569,3.120822729407743
SAINT-BRICE-COURCELLES,MARNE,49.26502984755617,3.9888074606056487
HAGETMAU,LANDES,43.659242036966965,-0.5834873628677679
NANCY,MEURTHE-ET-MOSELLE,48.68970240344171,6.174101796891322
ORGON,BOUCHES-DU-RHONE,43.78572841668522,5.045608936052143
BLANQUEFORT,GIRONDE,44.91756827532615,-0.6237741023506571
EPIRY,NIEVRE,47.157723446506296,3.730338728371162
MAUBEUGE,NORD,50.275127887896474,3.9306497236039757
LA FÈRE,AISNE,49.65782903326498,3.369884473447331
NEUVY-SUR-LOIRE,NIEVRE,47.51874719042722,2.8825906409887936
ROMORANTIN-LANTHENAY,LOIR-ET-CHER,47.36683334415449,1.7402342256061996
ATHIES-SOUS-LAON,AISNE,49.57769249427669,3.6806107462980044
KOGENHEIM,BAS-RHIN,48.33901322110742,7.5352563031456565
CRÊCHES-SUR-SAÔNE,SAONE-ET-LOIRE,46.246146066925206,4.7841929104962855
COLROY-LA-ROCHE,BAS-RHIN,48.38984235900736,7.148133697254387
PARIS,PARIS,48.881641941024476,2.356160022572002
SEPT-SAULX,MARNE,49.15113148531073,4.256996396193812
SAINT-GILLES-CROIX-DE-VIE,VENDEE,46.69649178484495,-1.9416096081871983
ARENGOSSE,LANDES,44.006867799581606,-0.8093821272281295
FONTENAY-LE-FLEURY,YVELINES,48.807151100865326,2.0411081186812603
CHAMONIX-MONT-BLANC,HAUTE-SAVOIE,45.91247166124092,6.847309606646862
CRIMOLOIS,COTE-D'OR,47.27304226087965,5.1416509449355745
TIERCELET,MEURTHE-ET-MOSELLE,49.471428287731136,5.89414420286757
SAINT-HILAIRE-DE-VILLEFRANCHE,CHARENTE-MARITIME,45.85016394561496,-0.5348621341976293
MOYEUVRE-GRANDE,MOSELLE,49.24672872556248,6.044076344753876
TENDE,ALPES-MARITIMES,44.08988893367888,7.594321708601798
LUC-LA-PRIMAUBE,AVEYRON,44.292155150876845,2.554709662483428
ABLON-SUR-SEINE,VAL-DE-MARNE,48.723963125672086,2.4179315737145335
DREUX,EURE-ET-LOIR,48.73106052555561,1.3704827489215532
STAINS,SEINE-SAINT-DENIS,48.95927069393715,2.377883537272117
PONT-DE-BUIS-LÈS-QUIMERCH,FINISTERE,48.25436265855317,-4.086206420569095
TAMNAY-EN-BAZOIS,NIEVRE,47.05298837370052,3.723485122763924
LAGNIEU,AIN,45.90752231648036,5.3497284211327685
HAYANGE,MOSELLE,49.33059413529004,6.073248831500282
TURCKHEIM,HAUT-RHIN,48.08886133313542,7.298140764984853
LA FALOISE,SOMME,49.69692845619791,2.3491018596692075
LA FERTÉ-SOUS-JOUARRE,SEINE-ET-MARNE,48.950957377674584,3.125913137284532
BEAUVOIR-SUR-NIORT,DEUX-SEVRES,46.176762008936166,-0.46877195759885
ROUSIES,NORD,50.27980141642894,4.010861743910405
MONTREUIL-SOUS-PÉROUSE,ILLE-ET-VILAINE,48.14298294411379,-1.2479111269256284
PORT-VENDRES,PYRENEES-ORIENTALES,42.5133742998299,3.102682609531887
VIERZON,CHER,47.214131011795956,2.095837556178078
SAINT-CYR-EN-VAL,LOIRET,47.819909932742306,1.9476552986342592
LIBOURNE,GIRONDE,44.91567164821517,-0.23597921047796602
RUELLE-SUR-TOUVRE,CHARENTE,45.67634468977441,0.22134335904863803
AUBIGNÉ-RACAN,SARTHE,47.68701088506176,0.26594787595702707
LE VIEIL-ÉVREUX,EURE,48.99833773741651,1.2107339415977953
CHOISY-LE-ROI,VAL-DE-MARNE,48.76258561733907,2.412118619716405
LE MONASTIER-PIN-MORIÈS,LOZERE,44.506371974229495,3.251317294995569
POUGNY,AIN,46.14477712319323,5.9612180736426135
MIGNÈRES,LOIRET,48.04239443238396,2.6323075840961367
ESVRES,INDRE-ET-LOIRE,47.28412187689558,0.7815737596302561
PARIS,PARIS,48.85993118480749,2.3285499390173023
COURCY,MARNE,49.32935496160282,4.014231404138551
OLLIOULES,VAR,43.12242680708113,5.825090288335953
L' ISLE-JOURDAIN,GERS,43.61726803960189,1.0898587722800714
FONTAINEBLEAU,SEINE-ET-MARNE,48.39440170550459,2.7623188036583426
GRAND-COMBE (LA),GARD,44.20971705183226,4.0325884897023485
MEUDON,HAUTS-DE-SEINE,48.81480083133823,2.24087538090256
ROQUEREDONDE,HERAULT,43.77956015785883,3.1861924426837893
VITRY-SUR-SEINE,VAL-DE-MARNE,48.79881390341251,2.4035486123943706
SÉES,ORNE,48.59990963316821,0.1662720360826918
CHAGNY,SAONE-ET-LOIRE,46.90724939985537,4.749324399660911
MONDOUBLEAU,LOIR-ET-CHER,47.984261193254426,0.8923375206239932
PARIS,PARIS,48.891154962038684,2.3088633791657034
LE BUGUE,DORDOGNE,44.905806290383296,0.9427867418795345
NÉRAC,LOT-ET-GARONNE,44.13143491210546,0.3355014633815468
ALLASSAC,CORREZE,45.259162376223294,1.4729032609262733
DACHSTEIN,BAS-RHIN,48.545436540590224,7.566239496050479
NÉGRONDES,DORDOGNE,45.34589181279231,0.8612413049077454
TOURNES,ARDENNES,49.793232911409795,4.627943655912601
TRAPPES,YVELINES,48.76995775822574,1.9920611278258402
LORIOL-SUR-DRÔME,DROME,44.75443439777953,4.816948130049002
MIRAMAS,BOUCHES-DU-RHONE,43.580978722625055,4.998792596074935
MAZEYRAT-D'ALLIER,HAUTE-LOIRE,45.1604735718396,3.4947348661491033
MERXHEIM,HAUT-RHIN,47.913240319639705,7.3024958324598375
POIX-TERRON,ARDENNES,49.65058648370137,4.636807636125961
SAINT-ASTIER,DORDOGNE,45.13896328536409,0.5231277897081861
CHARBONNIÈRES-LES-BAINS,RHONE,45.77727373667625,4.754091309319197
GIRONDE-SUR-DROPT,GIRONDE,44.58299090121823,-0.09195378797181848
LA CABANASSE,PYRENEES-ORIENTALES,42.50196419362803,2.1132280396853553
LA VERPILLIÈRE,ISERE,45.62715715073068,5.151626533234138
GUINGAMP,COTES-D'ARMOR,48.55551057403543,-3.143272301851314
VONNAS,AIN,46.22724211530329,4.991896805339235
YERRES,ESSONNE,48.70617437435526,2.481357750858453
LA FERTÉ-IMBAULT,LOIR-ET-CHER,47.38360140516211,1.9583470319540324
DELUZ,DOUBS,47.29261556563585,6.199496650987649
LANGOGNE,LOZERE,44.73198416988752,3.8586242456498643
MORLAIX,FINISTERE,48.57798173021534,-3.832477837161321
SAINT-BRICE-SUR-VIENNE,HAUTE-VIENNE,45.87811742717153,0.9522527294532167
GARANOU,ARIEGE,42.764303238769045,1.7532404304103268
RILLIEUX-LA-PAPE,RHONE,45.80367773272044,4.892579585676237
POUSSAY,VOSGES,48.32242668806596,6.126617431352701
MARMANDE,LOT-ET-GARONNE,44.503203094552504,0.1680804725826132
COURTENAY,LOIRET,48.03665774352999,3.057087813065508
CHAGNY,SAONE-ET-LOIRE,46.907486554826775,4.748453193367108
LAPEYROUSE,PUY-DE-DOME,46.22309281190722,2.8942948485858224
SAINT-FÉLIU-D'AVALL,PYRENEES-ORIENTALES,42.67731335335895,2.7378907320805763
LE BUISSON-DE-CADOUIN,DORDOGNE,44.848771809970025,0.9021428664885198
AIGUEBELLE,SAVOIE,45.54389148442648,6.306820208917645
BRICY,LOIRET,47.994754276105155,1.7779273771745143
MOLSHEIM,BAS-RHIN,48.542743850087994,7.532650695702076
LENTILLY,RHONE,45.8165281214287,4.682268018683735
FLEURANCE,GERS,43.85237062478789,0.6563858583662155
CERNAY,HAUT-RHIN,47.80173615717138,7.17392480156202
MARBACHE,MEURTHE-ET-MOSELLE,48.80109474458804,6.109300958042653
WAMBAIX,NORD,50.133857842034544,3.311230613377989
TOURS,INDRE-ET-LOIRE,47.388230866422326,0.6947221708145873
SAINT-CYPRIEN,DORDOGNE,44.86332594932023,1.0435941479133402
HONNECHY,NORD,50.06737244109899,3.4563253087702264
SAINT-OUEN-L'AUMONE,VAL-D'OISE,49.033892951045566,2.1284527870017835
VALMY,MARNE,49.08023051603465,4.788962277267342
HOUDAN,YVELINES,48.79600087432673,1.6027756462591505
VILLEPERDUE,INDRE-ET-LOIRE,47.20196092125365,0.6336806393875394
POMMEUSE,SEINE-ET-MARNE,48.80860544561846,2.9932564508303723
MONTENDRE,CHARENTE-MARITIME,45.28054616606636,-0.3961403742343131
SAVIGNY-LE-TEMPLE,SEINE-ET-MARNE,48.59703707965639,2.5835245822513455
AMBARES-ET-LAGRAVE,GIRONDE,44.93585506553814,-0.47705555601702326
GAMBSHEIM,BAS-RHIN,48.69510389652522,7.879260591137477
LE COUDRAY,EURE-ET-LOIR,48.42583726897525,1.5149237004252214
PARIS,PARIS,48.85656203624402,2.289815361730896
LE VERNET,ARIEGE,43.18934614483252,1.6116070727739358
CAVIGNAC,GIRONDE,45.10529377040784,-0.3820885441712184
AUBOUÉ,MEURTHE-ET-MOSELLE,49.215950302133024,5.970192427814393
SALOMÉ,NORD,50.54133466151421,2.8358914337348198
FOUCART,SEINE-MARITIME,49.60829267599763,0.5970407744472838
MENARS,LOIR-ET-CHER,47.645029565321764,1.4056409718993148
ROSCOFF,FINISTERE,48.720648862773636,-3.982835813208455
PLOUVARA,COTES-D'ARMOR,48.50863007421796,-2.8923958030229953
LA SOUTERRAINE,CREUSE,46.24174073632029,1.4906914445292634
PONT-DU-CHÂTEAU,PUY-DE-DOME,45.78847594653242,3.237824469550855
LONGUEAU,SOMME,49.86443764744929,2.352076823163649
LÉROUVILLE,MEUSE,48.79706695948177,5.538682641261616
BOURG-SAINT-MAURICE,SAVOIE,45.61830716626514,6.771512497129701
LIVERDUN,MEURTHE-ET-MOSELLE,48.74928712619848,6.061793518753853
DOUAI,NORD,50.37158212813854,3.090430914770062
DOMBASLE-SUR-MEURTHE,MEURTHE-ET-MOSELLE,48.60510614010961,6.350779481206113
TRÉMENTINES,MAINE-ET-LOIRE,47.13503794180795,-0.8086571892847269
MOULIS-EN-MÉDOC,GIRONDE,45.083980139516804,-0.7446705060937822
MAIZIERES-LES-METZ,MOSELLE,49.224540545886846,6.159567248539696
MEAUX,SEINE-ET-MARNE,48.95683307469671,2.873403753140161
WIHR-AU-VAL,HAUT-RHIN,48.04613656067079,7.209782690819299
SAINT-RAPHAEL,VAR,43.417773960972696,6.844352796069478
SAINT-OURS,PUY-DE-DOME,45.833788192693206,2.9084427530722685
RIVESALTES,PYRENEES-ORIENTALES,42.76634055482141,2.8677512821950635
PIERRE-BENITE,RHONE,45.70654417156447,4.824858620753108
MARIGNY,DEUX-SEVRES,46.19907984448861,-0.42836819517338015
MAREIL-MARLY,YVELINES,48.88079697672706,2.0790437207054953
MONTLUEL,AIN,45.848076848727665,5.058616223665426
PAVILLONS-SOUS-BOIS (LES),SEINE-SAINT-DENIS,48.90767694847133,2.516725418406954
FOS-SUR-MER,BOUCHES-DU-RHONE,43.47455074759114,4.904849298453765
SANTILLY,EURE-ET-LOIR,48.14044224934677,1.9122644977096626
BOGNY-SUR-MEUSE,ARDENNES,49.858833928945565,4.762709444152461
COULOMBIERS,SARTHE,48.30331305348053,0.1057460504618766
VILLEFRANCHE-SUR-CHER,LOIR-ET-CHER,47.2949424974129,1.7685041198150224
DUNKERQUE,NORD,51.050913635533504,2.4334900853673616
LAMOTTE-BEUVRON,LOIR-ET-CHER,47.595988031374894,2.021745208670844
AULNAT,PUY-DE-DOME,45.79205565459208,3.160985363010329
LIESLE,DOUBS,47.058685232538814,5.82079312652401
BREIL-SUR-ROYA,ALPES-MARITIMES,43.94194602076283,7.514373727256736
FRETIN,NORD,50.56074515860393,3.148901426869477
TEILLÉ,SARTHE,48.181389217820964,0.19151732015343095
SAINT-PÉ-DE-BIGORRE,HAUTES-PYRENEES,43.101436300626574,-0.16170158277641802
MADELEINE (LA ),NORD,50.66064653460664,3.061333307597585
SAINT-QUENTIN-FALLAVIER,ISERE,45.63806024100264,5.100905312185786
PLOUHARNEL,MORBIHAN,47.575228955508365,-3.1324401256820735
YFFINIAC,COTES-D'ARMOR,48.47019943395494,-2.6522125948567976
CHALETTE-SUR-LOING,LOIRET,48.01380751707032,2.7406297995594158
LA ROCHE-EN-BRENIL,COTE-D'OR,47.38520612869702,4.170158192448519
MANS (LE ),SARTHE,47.995019035474535,0.19409080636188136
MULHOUSE,HAUT-RHIN,47.75015973924132,7.298675911955279
LE PÉAGE-DE-ROUSSILLON,ISERE,45.371622598924,4.795278430026542
MONTCORNET,AISNE,49.697884696506875,4.016382371029832
LESPARRE-MÉDOC,GIRONDE,45.30351112938951,-0.9453847844754277
SAINT-SOLVE,CORREZE,45.31299147876839,1.3976195079724163
LOUVECIENNES,YVELINES,48.861210379283136,2.123170163283051
BOISSY-L'AILLERIE,VAL-D'OISE,49.075809826255366,2.0249923718357947
ORCHAMPS,JURA,47.150200673859814,5.659086247852785
CANNES,ALPES-MARITIMES,43.548516437830905,6.986019723034477
MITRY-MORY,SEINE-ET-MARNE,48.97575440214459,2.6423494259179723
MERU,OISE,49.23247991551063,2.132318716307699
ANGERS,MAINE-ET-LOIRE,47.46436991903561,-0.5567952208428979
SAINT-AUBIN-DES-LANDES,ILLE-ET-VILAINE,48.109081656078814,-1.3223472926555564
LYON,RHONE,45.76634984020873,4.82558187127326
SELESTAT,BAS-RHIN,48.260654420329985,7.44244142460856
MIRECOURT,VOSGES,48.29985495385886,6.12914077829477
SAINT-PAUL-LES-DAX,LANDES,43.72090050806349,-1.0503452452383217
BOIS-COLOMBES,HAUTS-DE-SEINE,48.91367145303856,2.2724553327374397
BOIS-COLOMBES,HAUTS-DE-SEINE,48.913399516413236,2.2725699874450953
MONT-DE-MARSAN,LANDES,43.8847039243821,-0.5041215859864614
MIRAMAS,BOUCHES-DU-RHONE,43.580925078860446,4.999682893584164
SANTES,NORD,50.591449977207525,2.9615830494198847
PAGNY-SUR-MEUSE,MEUSE,48.69670319421738,5.73391908002888
AILLY-SUR-SOMME,SOMME,49.92846823617541,2.2007286318560513
SAINT-PIERRE-DE-CHIGNAC,DORDOGNE,45.12347104181101,0.8570806009384585
BOLLWILLER,HAUT-RHIN,47.856633104669285,7.267489660902709
SAINT-LEU-D'ESSERENT,OISE,49.214432544976894,2.418271593338084
NAUCELLE,AVEYRON,44.18591308398445,2.363718782362403
MILHAC-D'AUBEROCHE,DORDOGNE,45.12900331455165,0.9181114521343506
SAINT-OMER,PAS-DE-CALAIS,50.75396394238449,2.267119256493967
MARSEILLE,BOUCHES-DU-RHONE,43.36228527308253,5.339985969506922
CHAMPIGNY,YONNE,48.32442017004317,3.129359556934308
BOBIGNY,SEINE-SAINT-DENIS,48.91052248683968,2.4310521158883427
BOBIGNY,SEINE-SAINT-DENIS,48.91092382806054,2.430598577289246
ENTRAINS-SUR-NOHAIN,NIEVRE,47.46467045926935,3.261172544500061
CORBEIL-ESSONNES,ESSONNE,48.60601044292945,2.4635311224853824
POISSY,YVELINES,48.93318825741497,2.041007984644008
VILLEMOMBLE,SEINE-SAINT-DENIS,48.89682047515402,2.5061735735056527
ÉBERSVILLER,MOSELLE,49.274759509077484,6.411341740804892
CHÂTEAUNEUF-DE-GADAGNE,VAUCLUSE,43.929739831998994,4.956947773630086
NANÇOIS-SUR-ORNAIN,MEUSE,48.71786860453337,5.291378086944519
LA DOUZE,DORDOGNE,45.08843047189827,0.857744316552331
SENNECEY-LE-GRAND,SAONE-ET-LOIRE,46.640641463128055,4.8745356958097705
NESLE,SOMME,49.76407514447901,2.9090036831323527
COUERON,LOIRE-ATLANTIQUE,47.221994065740276,-1.7234557879619534
LE MOLAY-LITTRY,CALVADOS,49.24920849202369,-0.8815891845165265
STRASBOURG,BAS-RHIN,48.59768832887413,7.727923067198437
MARTIGUES,BOUCHES-DU-RHONE,43.33995106946438,5.051828514747201
BUEIL,EURE,48.92509435106904,1.443790940052069
SCHERWILLER,BAS-RHIN,48.28688200697859,7.430588256913286
LANGEAC,HAUTE-LOIRE,45.101078255993265,3.4905651200599084
COLOMBES,HAUTS-DE-SEINE,48.90969758382155,2.239809454532134
MUILLE-VILLETTE,SOMME,49.73954337062244,3.0709571190745875
CHARBONNIÈRES-LES-BAINS,RHONE,45.76891333804752,4.748267623974997
PIERRELAYE,VAL-D'OISE,49.019370517681125,2.153765360895034
RAINCY (LE ),SEINE-SAINT-DENIS,48.889144188280376,2.5125587589190346
FERRIÈRES-EN-BRAY,SEINE-MARITIME,49.481513915890666,1.7382283186631666
GESTEL,MORBIHAN,47.80306857716291,-3.4432409559014445
VERNEUIL-SUR-VIENNE,HAUTE-VIENNE,45.83785370914534,1.1127202695157714
ROUBAIX,NORD,50.69597348775257,3.1632695164923295
SAINT-LÉONARD,MARNE,49.22331127378923,4.103140399912198
AVON,SEINE-ET-MARNE,48.417463944784544,2.727200067146433
PITHIVIERS,LOIRET,48.17833032145876,2.2466538858887457
UR,PYRENEES-ORIENTALES,42.45747121065239,1.9404669971473947
ORRY-LA-VILLE,OISE,49.12663672415444,2.506258980245769
FEYZIN,RHONE,45.66577552073105,4.85280529916422
MAMIROLLE,DOUBS,47.20018021181795,6.162296002500972
BREBIÈRES,PAS-DE-CALAIS,50.33629839894317,3.01371475780044
LA CELLE-SAINT-AVANT,INDRE-ET-LOIRE,47.01026205298567,0.5986678528765981
LE MUY,VAR,43.470304452926506,6.57342574458219
LUTTERBACH,HAUT-RHIN,47.75819980430366,7.27689976792107
GIÈVRES,LOIR-ET-CHER,47.27903365998318,1.6680369053472202
SAINT-RÉMY-DE-SILLÉ,SARTHE,48.181110798175766,-0.09795140060991368
PONT-DU-CHÂTEAU,PUY-DE-DOME,45.78775229240631,3.2530462373693156
PLOUIGNEAU,FINISTERE,48.56458217961124,-3.7104825987000756
VANVES,HAUTS-DE-SEINE,48.81820275308435,2.2918845340980676
LEVALLOIS-PERRET,HAUTS-DE-SEINE,48.89740940287249,2.297183137676987
SAINT-HILAIRE-LES-PLACES,HAUTE-VIENNE,45.63402822862558,1.1308777183325427
COUZON-AU-MONT-D'OR,RHONE,45.8486767194068,4.8292849368463955
TOULOUSE,HAUTE-GARONNE,43.64539220543634,1.429055927697943
METZ,MOSELLE,49.128962553990064,6.1609359115083855
IVRY-SUR-SEINE,VAL-DE-MARNE,48.81285033182635,2.3929552310032958
SAINT-CLOUD,HAUTS-DE-SEINE,48.85691460340369,2.2166073959105734
CREPY-EN-VALOIS,OISE,49.231222452373665,2.8884667836841857
MAIZIERES-LES-METZ,MOSELLE,49.21554938839959,6.158221809436722
ÉTRÉCHY,ESSONNE,48.49227510434641,2.1936051578925384
SAINT-GEORGES-DE-LUZENÇON,AVEYRON,44.066053580344175,2.983520239749484
BEAUTIRAN,GIRONDE,44.701045739164464,-0.4500408176655569
CONCARNEAU,FINISTERE,47.91889896112781,-3.904128244634582
LA SUZE-SUR-SARTHE,SARTHE,47.89239849601956,0.026439907924538413
PARIS,PARIS,48.85303782682684,2.280643922537804
LUÇAY-LE-MÂLE,INDRE,47.133055563938655,1.4360298212491205
ALLENC,LOZERE,44.541521030197806,3.664130358302335
SAUBUSSE,LANDES,43.66023352803048,-1.1902780504450274
BEAUVAIS,OISE,49.4263479963709,2.0887125826348125
PAGNY-SUR-MEUSE,MEUSE,48.69607193056706,5.735490402202477
EXIDEUIL,CHARENTE,45.886249894127296,0.6669305868889807
JUVISY-SUR-ORGE,ESSONNE,48.688483789096246,2.380621817233209
CARPENTRAS,VAUCLUSE,44.05035875826209,5.043626074852463
THAON-LES-VOSGES,VOSGES,48.24468016407422,6.415969286832469
BERTHELMING,MOSELLE,48.80931722425952,7.008897902733397
PATAY,LOIRET,48.04941499013904,1.699937510826666
NICE,ALPES-MARITIMES,43.71517375102653,7.286559121678755
RUMILLY,HAUTE-SAVOIE,45.8628962847661,5.948156673869638
SAINT-JULIEN-LES-VILLAS,AUBE,48.26960987320144,4.091767915224051
RILLIEUX-LA-PAPE,RHONE,45.819697185007776,4.875347320967258
AVION,PAS-DE-CALAIS,50.423245070980734,2.8349515823785727
FOS-SUR-MER,BOUCHES-DU-RHONE,43.45816270333176,4.837830676639272
PASSY,HAUTE-SAVOIE,45.926320232108395,6.719875125684913
ORGÈRES-EN-BEAUCE,EURE-ET-LOIR,48.14574374253361,1.6792148078724722
GIVORS,RHONE,45.59606795634409,4.772375239369936
CHÂTELAILLON-PLAGE,CHARENTE-MARITIME,46.07853714124037,-1.0909897365973589
THOUROTTE,OISE,49.47543325815235,2.8818216599059543
ROMANÈCHE-THORINS,RHONE,46.1762739626964,4.742187589001409
MARSEILLE,BOUCHES-DU-RHONE,43.29619349436701,5.406776471855542
GORGES,LOIRE-ATLANTIQUE,47.10029916295982,-1.3060268232141101
NANTES,LOIRE-ATLANTIQUE,47.23360340439087,-1.5154587803424031
COUDEKERQUE-BRANCHE,NORD,51.01696058000878,2.3755897357398603
SAINT-THÉGONNEC,FINISTERE,48.494507073283955,-3.9478073806075527
COARRAZE,PYRENEES-ATLANTIQUES,43.18171577765072,-0.24180421023149418
FORMERIE,OISE,49.654339908908725,1.722941150562095
